220	sp|Q5KVK2|METN_GEOKA	36.232	207	127	3	288	489	16	222	8.51e-34	136
220	sp|Q5KVK2|METN_GEOKA	31.513	238	154	6	23	255	16	249	7.60e-23	104
220	sp|Q84M24|AB1A_ARATH	36.744	215	134	2	288	500	1469	1683	8.97e-34	144
220	sp|Q84M24|AB1A_ARATH	36.139	202	126	2	286	486	561	760	4.29e-28	126
220	sp|Q84M24|AB1A_ARATH	32.870	216	140	3	21	235	1467	1678	1.23e-25	118
220	sp|Q84M24|AB1A_ARATH	30.556	216	134	5	21	231	561	765	2.26e-17	91.7
220	sp|Q02ME3|METN1_PSEAB	35.217	230	143	3	266	489	17	246	1.17e-33	137
220	sp|Q02ME3|METN1_PSEAB	31.557	244	152	7	9	243	20	257	2.36e-17	88.6
220	sp|Q99758|ABCA3_HUMAN	36.441	236	145	4	269	501	523	756	3.62e-33	142
220	sp|Q99758|ABCA3_HUMAN	33.019	212	140	2	291	501	1397	1607	8.67e-26	119
220	sp|Q99758|ABCA3_HUMAN	30.374	214	141	4	19	231	540	746	6.96e-20	99.8
220	sp|Q99758|ABCA3_HUMAN	31.897	232	143	7	9	235	1380	1601	2.73e-17	91.3
220	sp|A0A0G2K1Q8|ABCA3_RAT	32.979	282	170	7	269	544	523	791	7.71e-33	141
220	sp|A0A0G2K1Q8|ABCA3_RAT	32.159	227	144	3	291	516	1397	1614	4.24e-25	116
220	sp|A0A0G2K1Q8|ABCA3_RAT	32.328	232	142	7	9	235	1380	1601	2.16e-18	94.7
220	sp|Q9I1C8|METN1_PSEAE	34.783	230	144	3	266	489	17	246	1.12e-32	134
220	sp|Q9I1C8|METN1_PSEAE	31.148	244	153	7	9	243	20	257	1.90e-16	85.9
220	sp|E9PU17|ABCAH_RAT	35.652	230	141	4	277	501	524	751	3.48e-32	139
220	sp|E9PU17|ABCAH_RAT	30.837	227	147	3	291	516	1385	1602	2.84e-23	110
220	sp|Q13ZJ1|NODI_PARXL	34.025	241	152	4	9	248	2	236	3.56e-32	130
220	sp|Q13ZJ1|NODI_PARXL	36.771	223	139	2	275	496	3	224	4.06e-32	130
220	sp|Q9BZC7|ABCA2_HUMAN	35.000	220	136	3	273	486	2045	2263	1.68e-31	137
220	sp|Q9BZC7|ABCA2_HUMAN	36.041	197	123	2	291	486	1005	1199	4.18e-30	133
220	sp|Q9BZC7|ABCA2_HUMAN	32.143	224	142	5	12	232	989	1205	2.83e-24	114
220	sp|Q9BZC7|ABCA2_HUMAN	30.769	260	157	7	21	263	2063	2316	2.08e-21	104
220	sp|Q73F11|METN1_BACC1	32.719	217	131	3	283	489	11	222	4.69e-31	128
220	sp|Q8T674|ABCGK_DICDI	31.225	253	161	5	14	264	16	257	2.42e-27	122
220	sp|P96605|YDBJ_BACSU	34.300	207	132	2	281	486	9	212	5.81e-31	127
220	sp|P96605|YDBJ_BACSU	31.092	238	148	6	21	256	14	237	8.41e-24	106
220	sp|Q02R79|POTA_PSEAB	35.616	219	133	3	278	492	6	220	7.02e-31	128
220	sp|Q3A9G5|METN_CARHZ	35.122	205	128	2	292	491	19	223	7.56e-31	127
220	sp|Q9HY19|POTA2_PSEAE	35.616	219	133	3	278	492	6	220	7.65e-31	128
220	sp|Q7N8M2|METN_PHOLL	34.146	205	130	3	292	491	20	224	8.47e-31	127
220	sp|Q9ESR9|ABCA2_RAT	35.000	220	136	3	273	486	2046	2264	8.79e-31	135
220	sp|Q9ESR9|ABCA2_RAT	36.041	197	123	2	291	486	1005	1199	1.44e-30	134
220	sp|Q9ESR9|ABCA2_RAT	32.692	208	132	4	26	232	1005	1205	2.03e-24	114
220	sp|Q9ESR9|ABCA2_RAT	31.698	265	148	9	21	263	2064	2317	2.93e-21	104
220	sp|Q1LQF6|METN_CUPMC	35.747	221	133	3	278	489	2	222	9.07e-31	127
220	sp|Q63H29|METN1_BACCZ	32.719	217	131	3	283	489	11	222	9.18e-31	127
220	sp|Q81VM2|METN1_BACAN	32.719	217	131	3	283	489	11	222	1.04e-30	127
220	sp|Q1BR30|METN2_BURO1	37.019	208	124	3	288	489	53	259	1.50e-30	128
220	sp|Q1BR30|METN2_BURO1	32.701	211	136	4	23	230	53	260	1.07e-18	92.8
220	sp|A0B344|METN2_BURCH	37.019	208	124	3	288	489	53	259	1.50e-30	128
220	sp|A0B344|METN2_BURCH	32.701	211	136	4	23	230	53	260	1.07e-18	92.8
220	sp|O86311|MEATP_MYCTU	35.349	215	132	4	276	489	8	216	1.62e-30	126
220	sp|O86311|MEATP_MYCTU	33.032	221	130	7	15	231	12	218	5.00e-20	95.5
220	sp|P41234|ABCA2_MOUSE	34.545	220	137	3	273	486	2046	2264	1.64e-30	134
220	sp|P41234|ABCA2_MOUSE	36.041	197	123	2	291	486	1005	1199	3.34e-30	133
220	sp|P41234|ABCA2_MOUSE	32.692	208	132	4	26	232	1005	1205	4.29e-24	113
220	sp|P41234|ABCA2_MOUSE	31.698	265	148	9	21	263	2064	2317	4.21e-22	107
220	sp|P0DXU5|DRRA2_STRC4	32.203	236	152	3	274	505	2	233	1.72e-30	126
220	sp|P0DXU5|DRRA2_STRC4	34.513	226	141	4	21	245	14	233	5.77e-29	122
220	sp|Q8R420|ABCA3_MOUSE	31.915	282	173	7	269	544	523	791	2.12e-30	134
220	sp|Q8R420|ABCA3_MOUSE	32.159	227	144	3	291	516	1397	1614	4.66e-25	116
220	sp|Q8R420|ABCA3_MOUSE	30.047	213	133	4	24	231	545	746	1.95e-18	95.1
220	sp|Q8R420|ABCA3_MOUSE	31.897	232	143	7	9	235	1380	1601	6.70e-18	93.2
220	sp|C0SPB4|YHAQ_BACSU	34.804	204	128	3	283	485	7	206	3.17e-30	125
220	sp|P42246|YCBN_BACSU	33.803	213	135	3	278	488	5	213	4.42e-30	124
220	sp|Q39AT4|METN2_BURL3	36.538	208	125	3	288	489	57	263	5.69e-30	126
220	sp|Q39AT4|METN2_BURL3	32.227	211	137	4	23	230	57	264	2.93e-18	91.7
220	sp|Q8Z0H0|CYSA_NOSS1	32.203	236	157	3	276	510	1	234	6.99e-30	125
220	sp|Q81IZ6|METN1_BACCR	31.797	217	133	3	283	489	11	222	7.19e-30	125
220	sp|E9PX95|ABCAH_MOUSE	35.071	211	134	3	292	501	537	745	8.79e-30	132
220	sp|E9PX95|ABCAH_MOUSE	31.718	227	145	3	291	516	1382	1599	1.20e-24	115
220	sp|O34992|OPUCA_BACSU	32.889	225	141	5	292	510	17	237	9.37e-30	125
220	sp|Q0B6I6|METN2_BURCM	36.058	208	126	3	288	489	55	261	1.16e-29	125
220	sp|Q0B6I6|METN2_BURCM	30.705	241	152	5	2	230	25	262	7.52e-19	93.2
220	sp|Q5PCG9|METN2_SALPA	36.453	203	124	2	292	489	21	223	1.22e-29	124
220	sp|Q5PCG9|METN2_SALPA	32.212	208	133	5	27	230	21	224	2.25e-18	91.3
220	sp|Q13LD8|METN2_PARXL	36.453	203	124	2	292	489	51	253	1.31e-29	125
220	sp|Q13LD8|METN2_PARXL	30.417	240	148	6	2	230	23	254	1.97e-17	89.0
220	sp|P94374|YXLF_BACSU	34.783	207	127	3	281	486	5	204	1.89e-29	122
220	sp|P94374|YXLF_BACSU	30.734	218	138	5	14	230	3	208	3.80e-24	107
220	sp|Q667L9|METN2_YERPS	33.495	206	132	2	290	490	18	223	1.98e-29	124
220	sp|Q9K789|METN_HALH5	32.051	234	153	4	288	516	16	248	2.07e-29	123
220	sp|Q9K789|METN_HALH5	31.008	258	157	7	15	256	7	259	5.77e-22	101
220	sp|Q7NQN5|POTA_CHRVO	34.234	222	138	3	278	495	4	221	2.08e-29	124
220	sp|P9WQL9|DRRA_MYCTU	32.673	202	133	2	274	473	4	204	2.13e-29	123
220	sp|P9WQL9|DRRA_MYCTU	31.301	246	155	5	15	257	10	244	3.35e-26	114
220	sp|P9WQL8|DRRA_MYCTO	32.673	202	133	2	274	473	4	204	2.13e-29	123
220	sp|P9WQL8|DRRA_MYCTO	31.301	246	155	5	15	257	10	244	3.35e-26	114
220	sp|Q57S53|METN2_SALCH	36.453	203	124	2	292	489	21	223	2.23e-29	123
220	sp|Q57S53|METN2_SALCH	32.212	208	133	5	27	230	21	224	4.42e-18	90.1
220	sp|Q8ZR89|METN2_SALTY	36.453	203	124	2	292	489	21	223	2.25e-29	123
220	sp|Q8ZR89|METN2_SALTY	32.212	208	133	5	27	230	21	224	4.42e-18	90.1
220	sp|Q45460|OPUBA_BACSU	32.000	225	143	5	292	510	17	237	2.75e-29	124
220	sp|Q7W9U5|CYSA_BORPA	33.088	272	164	7	276	531	1	270	3.69e-29	123
220	sp|P56344|CYSA_CHLVU	32.864	213	141	2	276	487	1	212	3.98e-29	120
220	sp|P56344|CYSA_CHLVU	30.180	222	148	3	15	235	5	220	2.77e-24	105
220	sp|Q7VZE5|CYSA_BORPE	33.088	272	164	7	276	531	1	270	4.05e-29	123
220	sp|Q7WGW1|CYSA_BORBR	33.088	272	164	7	276	531	1	270	4.09e-29	123
220	sp|Q3KBH4|POTA_PSEPF	33.750	240	152	4	276	510	5	242	4.62e-29	123
220	sp|Q9WXX0|RBSA1_THEMA	31.364	220	138	6	278	485	15	233	3.54e-19	95.9
220	sp|Q8Z8R5|METN2_SALTI	35.961	203	125	2	292	489	21	223	6.07e-29	122
220	sp|Q8Z8R5|METN2_SALTI	31.731	208	134	5	27	230	21	224	8.41e-17	86.3
220	sp|Q6D1C4|METN3_PECAS	32.883	222	140	3	278	490	2	223	6.33e-29	122
220	sp|A1TAI4|POTA_MYCVP	34.188	234	151	3	278	510	2	233	8.22e-29	122
220	sp|Q815Y7|METN3_BACCR	30.000	240	154	4	286	516	14	248	8.39e-29	122
220	sp|Q815Y7|METN3_BACCR	31.818	220	134	5	19	230	12	223	1.82e-21	100
220	sp|Q8CQS7|METN2_STAES	33.663	202	129	3	292	488	20	221	8.47e-29	122
220	sp|Q5HRU5|METN1_STAEQ	33.663	202	129	3	292	488	20	221	8.47e-29	122
220	sp|Q1IGN4|METN1_PSEE4	35.961	203	125	2	292	489	49	251	9.31e-29	122
220	sp|Q1IGN4|METN1_PSEE4	34.595	185	116	3	27	209	49	230	4.29e-19	94.0
220	sp|Q72Y96|METN3_BACC1	30.000	240	154	4	286	516	14	248	9.39e-29	122
220	sp|Q72Y96|METN3_BACC1	31.818	220	134	5	19	230	12	223	1.84e-21	100
220	sp|Q5HIL5|METN1_STAAC	32.051	234	153	4	292	520	20	252	1.02e-28	121
220	sp|Q2G0V2|METN1_STAA8	32.051	234	153	4	292	520	20	252	1.02e-28	121
220	sp|Q2FJI0|METN1_STAA3	32.051	234	153	4	292	520	20	252	1.02e-28	121
220	sp|Q7A7E3|METN1_STAAN	31.624	234	154	4	292	520	20	252	1.03e-28	121
220	sp|Q99WE1|METN1_STAAM	31.624	234	154	4	292	520	20	252	1.03e-28	121
220	sp|Q2YAD6|POTA_NITMU	32.432	222	142	3	278	495	4	221	1.13e-28	122
220	sp|Q8T5Z7|ABCA1_DICDI	33.491	212	134	3	292	500	573	780	1.18e-28	127
220	sp|Q3KK97|METN1_PSEPF	35.437	206	127	3	289	488	17	222	1.35e-28	121
220	sp|Q631Y4|METN3_BACCZ	30.000	240	154	4	286	516	14	248	1.36e-28	121
220	sp|Q631Y4|METN3_BACCZ	31.818	220	134	5	19	230	12	223	2.25e-21	100
220	sp|Q81XL3|METN3_BACAN	30.000	240	154	4	286	516	14	248	1.36e-28	121
220	sp|Q81XL3|METN3_BACAN	31.818	220	134	5	19	230	12	223	2.30e-21	100
220	sp|Q97KD5|METN_CLOAB	32.258	217	142	3	278	489	2	218	1.37e-28	120
220	sp|Q8ELA5|METN4_OCEIH	32.273	220	140	3	278	488	2	221	1.43e-28	121
220	sp|P9WQL6|FLQE1_MYCTO	33.898	236	148	4	278	510	18	248	1.67e-28	120
220	sp|P9WQL6|FLQE1_MYCTO	32.759	232	137	7	10	235	15	233	2.60e-19	93.2
220	sp|P45073|LPTB_HAEIN	30.435	230	149	5	280	502	6	231	1.68e-28	118
220	sp|Q1CFH7|METN2_YERPN	33.010	206	133	2	290	490	18	223	1.74e-28	121
220	sp|Q8ZH38|METN1_YERPE	33.010	206	133	2	290	490	18	223	1.74e-28	121
220	sp|Q1CAK4|METN1_YERPA	33.010	206	133	2	290	490	18	223	1.74e-28	121
220	sp|Q0KDG3|METN_CUPNH	34.389	221	136	3	278	489	2	222	1.87e-28	120
220	sp|Q8YA75|METN1_LISMO	33.168	202	130	2	292	488	20	221	2.01e-28	120
220	sp|Q6HBS0|METN2_BACHK	30.000	240	154	4	286	516	14	248	2.04e-28	120
220	sp|Q6HBS0|METN2_BACHK	31.818	220	134	5	19	230	12	223	4.58e-21	99.4
220	sp|Q1MCN6|UGPC1_RHIJ3	34.529	223	139	4	14	235	5	221	2.07e-28	121
220	sp|Q1MCN6|UGPC1_RHIJ3	31.336	217	145	3	278	492	4	218	3.03e-21	100
220	sp|Q8WWZ7|ABCA5_HUMAN	35.088	228	139	6	264	484	464	689	2.22e-28	127
220	sp|Q8WWZ7|ABCA5_HUMAN	31.336	217	143	4	16	231	485	696	1.18e-19	99.0
220	sp|Q1B8V9|POTA_MYCSS	33.755	237	148	4	278	510	17	248	2.28e-28	121
220	sp|A1UG51|POTA_MYCSK	33.755	237	148	4	278	510	17	248	2.28e-28	121
220	sp|Q8NY21|METN1_STAAW	31.624	234	154	4	292	520	20	252	2.48e-28	120
220	sp|Q6GC27|METN1_STAAS	31.624	234	154	4	292	520	20	252	2.48e-28	120
220	sp|Q0AGF4|POTA_NITEC	30.876	217	148	2	278	493	4	219	2.88e-28	120
220	sp|Q5WDP1|METN3_SHOC1	32.727	220	139	4	278	488	2	221	2.91e-28	120
220	sp|Q5WDP1|METN3_SHOC1	30.734	218	145	4	16	230	9	223	4.44e-22	102
220	sp|P0C0E2|SRTF_STRPY	30.672	238	148	7	278	513	2	224	3.00e-28	117
220	sp|P0C0E3|SRTF_STRP1	30.672	238	148	7	278	513	2	224	3.00e-28	117
220	sp|Q9STT5|AB7A_ARATH	32.806	253	147	7	26	262	632	877	3.03e-28	126
220	sp|Q9KHT9|OPUCA_LISMN	31.304	230	152	5	292	516	17	245	3.21e-28	121
220	sp|G2JZ44|OPUCA_LISM4	31.304	230	152	5	292	516	17	245	3.21e-28	121
220	sp|P41233|ABCA1_MOUSE	32.627	236	155	3	253	486	876	1109	3.42e-28	127
220	sp|P41233|ABCA1_MOUSE	35.859	198	119	6	292	485	1928	2121	3.02e-24	114
220	sp|P41233|ABCA1_MOUSE	33.180	217	128	5	21	231	909	1114	8.46e-24	112
220	sp|P41233|ABCA1_MOUSE	33.690	187	118	3	27	213	1928	2108	4.39e-17	90.9
220	sp|P9WQL7|FLQE1_MYCTU	33.898	236	148	4	278	510	18	248	3.56e-28	119
220	sp|P9WQL7|FLQE1_MYCTU	32.759	232	137	7	10	235	15	233	3.71e-19	92.8
220	sp|Q91V24|ABCA7_MOUSE	34.646	254	141	6	250	485	1770	2016	3.87e-28	126
220	sp|Q91V24|ABCA7_MOUSE	33.175	211	138	2	292	501	820	1028	5.33e-25	116
220	sp|Q91V24|ABCA7_MOUSE	32.367	207	132	4	27	232	820	1019	3.01e-22	107
220	sp|Q91V24|ABCA7_MOUSE	34.272	213	127	5	27	235	1823	2026	4.03e-21	103
220	sp|Q9MUN1|CYSA_MESVI	30.660	212	145	2	276	486	1	211	4.06e-28	120
220	sp|Q8CF82|ABCA5_RAT	37.245	196	118	4	292	484	496	689	4.59e-28	126
220	sp|Q8CF82|ABCA5_RAT	30.837	227	145	4	291	514	1314	1531	9.75e-28	125
220	sp|Q8CF82|ABCA5_RAT	30.876	217	144	3	16	231	485	696	9.26e-20	99.4
220	sp|Q9A502|METN_CAUVC	34.483	203	128	2	288	485	14	216	4.59e-28	119
220	sp|Q9A502|METN_CAUVC	34.158	202	127	4	27	225	18	216	2.27e-21	99.8
220	sp|Q3KJS6|METN2_PSEPF	33.333	207	133	2	288	489	46	252	4.96e-28	120
220	sp|Q3KJS6|METN2_PSEPF	31.308	214	139	6	21	230	44	253	1.27e-17	89.4
220	sp|O32169|METN_BACSU	33.654	208	133	3	286	488	14	221	5.58e-28	119
220	sp|O32169|METN_BACSU	31.452	248	157	7	21	261	14	255	6.70e-24	107
220	sp|Q552P3|ABCAB_DICDI	30.516	213	142	4	292	501	477	686	5.69e-28	125
220	sp|Q552P3|ABCAB_DICDI	32.243	214	130	6	27	235	477	680	4.42e-23	109
220	sp|O95477|ABCA1_HUMAN	34.742	213	135	3	276	486	899	1109	6.12e-28	125
220	sp|O95477|ABCA1_HUMAN	32.719	217	129	5	21	231	909	1114	8.04e-24	112
220	sp|O95477|ABCA1_HUMAN	34.848	198	121	6	292	485	1928	2121	1.86e-22	108
220	sp|O95477|ABCA1_HUMAN	34.225	187	117	3	27	213	1928	2108	2.33e-18	94.7
220	sp|Q82TL6|POTA_NITEU	31.905	210	141	2	278	486	4	212	8.49e-28	119
220	sp|Q6GJL2|METN1_STAAR	31.739	230	151	4	292	516	20	248	8.69e-28	119
220	sp|Q9FLT4|AB10A_ARATH	32.016	253	149	7	26	262	606	851	9.05e-28	124
220	sp|Q724C0|METN1_LISMF	32.673	202	131	2	292	488	20	221	1.03e-27	118
220	sp|Q8K448|ABCA5_MOUSE	36.735	196	119	4	292	484	496	689	1.15e-27	125
220	sp|Q8K448|ABCA5_MOUSE	30.415	217	145	3	16	231	485	696	7.88e-20	99.8
220	sp|Q8WWZ4|ABCAA_HUMAN	31.301	246	153	5	291	532	1220	1453	1.24e-27	124
220	sp|Q8WWZ4|ABCAA_HUMAN	31.651	218	143	3	15	231	397	609	1.78e-26	121
220	sp|Q8WWZ4|ABCAA_HUMAN	33.168	202	130	5	288	486	405	604	1.14e-24	115
220	sp|Q2SVU4|RBSA1_BURTA	30.081	246	159	4	275	508	2	246	1.99e-19	96.3
